"","habitatbenthopelagic","habitatdemersal","habitatpelagic","c_m","tm","Lm","tmax","K","Woo","M","TLDiet","Loo","fecundity","Min_caudalpeduncle_depth","Lower_jaw_length","Max_body_depth","Max_body_width","Temperature"
"Ocosia_dorsomaculata",18101.5149778233,-19667.293645797,23550.0312654344,77772.1434682743,237.475961173496,2136.70546483346,6032.34327264262,1063.06853245516,39724.8910339592,-4384.80666274407,4920.99965262407,17301.6475399161,44445.6078040181,-31923.9114774122,1830.52404404725,-3923.36830853445,-3380.26862788502,-105313.969922165
"Ocosia_fasciata",35265.0273988589,-38380.7699069895,23524.1001549251,79477.4792640379,-927.235387482192,1901.33537855734,8915.47777383582,-2558.39598276861,46460.4932623713,-7967.19703283212,7470.86156320575,19489.7483540121,48478.8265648136,-32029.7504855403,2071.90506046027,-3926.91735018655,-3373.88195971608,-176657.3
"Ocosia_possi",35261.595800609,-38389.4253338105,23540.172766781,79381.1621559132,192.95026502414,2119.6042929378,6177.1523374106,848.896862452144,40881.6712094874,-4564.72070154421,5831.64878416047,17668.6837013349,45138.2780677203,-31943.8800614876,1898.71082005461,-3918.72521303148,-3375.58767917041,-105954.712241435
"Ocosia_ramaraoi",18104.431983062,-19659.8328735498,23536.5326520837,77367.2077962067,2948.56961655773,2622.18329291301,-412.600388306141,8909.82419547415,31225.835039748,3623.19799403534,5831.64878416047,14346.3774019996,39356.4496587053,-31800.8859452273,1753.57660087195,-3871.4978894415,-3356.47414054719,92906.5
"Ocosia_sphex",-116.063042582606,346.530080449961,23525.8472765868,75944.9881644565,-1075.46518297481,1878.09310790007,9253.76062479402,-2956.52595500154,46636.1362526625,-8387.50969562158,7288.69173693654,19516.3282158982,48584.0004961108,-32030.0314075899,2062.39740686249,-3929.29390925306,-3375.41317154405,-182605.51963445
"Ocosia_spinosa",18099.1762398014,-19672.3112292908,23561.321093497,77858.7081277697,-136.012308901873,2078.3230900682,6883.87192013276,61.6815760917037,39903.8180830768,-5442.84964451343,3828.09843676565,17420.8466654049,44552.7487505299,-31924.0127258942,1773.21478178399,-3936.82781726975,-3389.06301521456,-137998.383321307
"Ocosia_vespa",18104.5287284294,-19659.5283602145,23536.1125144266,77917.3254929205,-1184.44323146938,1864.99816239384,9485.66131067647,-3212.2099901113,46165.6957765327,-8675.51928198893,6378.048263073,19427.1088302316,48302.3062500826,-32022.0656268658,2006.61396302263,-3937.86130025067,-3381.6540581982,-198510.7
"Ocosia_zaspilota",35263.1452672377,-38385.4504909631,23532.9826777132,79873.3606035299,1904.77945939632,2425.37306063529,2110.90041717912,5796.37487736483,35565.5127476996,487.641326737338,6195.90843677518,15835.2578557254,41955.0092021126,-33686.8086979131,559.026407350281,-4884.54200370173,-2216.94258314123,18229.2
"Ocynectes_maschalis",50958.0657700576,-50955.7560339321,25008.2810283364,60467.5939489064,-4217.47229588708,2258.04514112845,3017.36256147574,3621.31576849505,20326.8882003172,-1404.54620286579,1642.60156323436,12094.7761954334,46866.9273543698,-24789.9306988352,1101.46901303062,2264.67572920082,-8712.88418526497,56160.6573404502
"Ocynectes_modestus",50970.0511369769,-50926.4215296951,24953.8349111634,60410.8069705059,-5127.80793346516,2045.96457793933,5390.87453787018,527.828113923154,28910.9106651211,-4353.72195121115,6924.59034738547,14750.2627902883,52006.9626257618,-24928.4130413773,1519.37262899907,2283.91719855339,-8688.90595048079,20658.9185127906
"Ocyurus_chrysurus",-37435.2725778257,38251.7714365891,19373.2845482588,62836.0059844316,8664.99220782651,2885.49881654158,-986.738041097844,3603.52267257471,-24060.8311056346,-1558.59855224002,-9831.52982629782,-478.480189079899,-301.483956367667,-37794.275328371,893.123081370895,-5752.06386594445,3.41074689148698,-360611.3
"Odax_cyanoallix",16931.4679919773,-12160.9820865284,-12160.9879772096,14062.3537369877,6952.96445888534,3342.33468406681,312.558186733943,-2295.72169603747,-15643.7793845227,1419.45222467437,14756.0189578533,1964.4742372216,-32669.1788906804,-36577.3886152403,8466.66047735107,-2498.604300352,-1373.10285160116,-113957.777724539
"Odax_pullus",34132.5348219792,-30777.5695181925,-12349.969644827,11554.9350177189,9824.55859575418,3335.86272695328,-4373.70059242094,1151.36236754693,-20633.6504805136,7141.87288898838,26230.22,418.560025565297,-38585.3792522822,-42789.9087391258,10230.3096877998,-1578.50160397193,1219.04651576582,40132.5006560171
"Odondebuenia_balearica",27513.7517263933,-29091.591522302,7714.19306549813,23256.1571299533,-7496.34774811469,1713.07944237141,26899.4273589937,-16504.9286202712,67799.3810250866,-23450.0689184542,7288.69173693654,27844.9238277226,44042.4642507991,-37307.1703997627,2817.52812439819,1077.43082307773,-5257.44856252195,-68244.9059185626
"Odontamblyopus_lacepedii",-32529.3889335643,34231.063621284,10054.4108923785,-6773.90722369149,-8501.8342121783,1730.25463364673,28448.9455840677,-17573.3180736403,49551.010468667,-25375.1340436144,-7281.71173691746,22043.1434623567,33115.4939295478,-26173.5122741649,7116.56410697826,6982.16066355671,-484.765076605558,-205650.578676313
"Odontamblyopus_rebecca",-32523.5577043898,34247.3947642376,10026.254894419,3479.53189177306,-9878.35726578768,1437.78134601892,31917.2644280917,-21986.6390844442,58761.5024009677,-29684.6165904947,-4914.12965250008,25170.9996634941,38630.6583691439,-29375.5855327362,4433.54453484167,4263.67323736607,-2692.41218105704,-297354.466861379
"Odontamblyopus_roseus",-32518.6147289643,34259.2612664988,10002.9334794251,3349.92512877663,-9474.90353769204,1492.00075660692,31035.1748011125,-20987.5571048179,59598.8263095769,-28588.5748265177,-2728.46173691746,25341.3187561146,39132.0404340596,-29392.9391428176,4565.95503524854,4284.82873312079,-2677.14603347805,-256458.192462779
"Odontamblyopus_rubicundus",-32534.5867265065,34218.6278841787,10078.9227942663,-1313.16157278273,-9245.65167993489,1624.55065089038,30099.8282529854,-19469.1275411001,48752.6538854348,-27426.3907924559,-10013.7813895417,21957.9246123204,32637.4457727469,-24509.9573706258,3477.56753371618,4834.76708006341,-2278.66954949903,-287752.8
"Odontanthias_borbonius",-11822.7102628101,19165.2967503151,-18355.0007892981,67752.6737384392,6533.67010231223,1843.06757838992,-3990.74901289804,5301.64230114047,11497.2065277642,6840.44740010853,-543.022084426919,7760.42257978668,44198.202235709,-36783.3462268812,56.7594236880679,-4852.62656949141,-1844.73929043612,-43038.6311179361
"Odontanthias_caudicinctus",5344.06067934603,19188.0689728795,-56541.2754403018,61398.3786859591,5587.37349646374,1637.79662051792,-1588.20838638164,2227.8973675051,18821.2344270333,3855.30157347985,3646.09086847295,9966.27217886422,48583.7661499915,-36897.4359244232,392.124229383558,-4838.8536600991,-1826.33348699246,-77351.4059185626
"Odontanthias_chrysostictus",-11816.2089894403,18304.1479663965,-23913.426624508,67292.4233788298,5279.47153508414,1587.84438423641,-878.355706366972,1385.1242956603,19027.6515575258,2973.27814637358,2553.35930519109,10166.6012392293,48707.3663893294,-36901.1136816933,338.831487482628,-4853.4603912192,-1835.57918029948,-114729.8
"Odontanthias_dorsomaculatus",5342.71173132061,-420.704275655637,-23917.4591267204,68763.761094063,6367.63825202516,1781.75984285261,-3461.27127122867,4525.94382934373,15683.4672529279,6182.57298429973,2917.58156323435,9023.23634504128,46704.8989001624,-36853.5611293012,309.828840988913,-4833.22216329538,-1826.26418797055,-37712.7351113154
"Odontanthias_elizabethae",-29132.5084867364,37916.4191048223,-23924.3384666839,64961.8629185041,7990.89062551905,2074.78522306289,-7330.62984908637,9246.59485532689,10444.8020832684,10990.0580319861,3463.96104216577,7159.48202318097,43568.0295350336,-36775.7788503847,259.401108456247,-4800.82460868811,-1811.51505043553,86566.9514085544
"Odontanthias_flagris",-11978.9079600896,19176.7770904353,-23906.1401126672,67008.6390099585,5456.20146427503,1626.50274111047,-1328.23701017982,1961.98960049075,17647.8829736469,3532.37919659173,1824.8,9729.71785065988,47881.1748286037,-36878.9839875913,278.102309899011,-4855.11933634122,-1838.47413775846,-105621
"Odontanthias_fuscipinnis",-11977.0207099776,19182.0659640213,-23913.8921597053,66650.9502336144,7881.56355604148,2063.48283155112,-7105.98900855372,9007.41811672918,9772.417577066,10710.9558918149,2371.18208432183,7007.31237382177,43165.4114036877,-36764.2477327309,190.410176187132,-4810.45323374062,-1818.75813128088,70173.8940814374
"Odontanthias_grahami",-29132.2872752151,37917.0200789259,-23925.2804731196,65244.8069560252,5862.44568374238,1683.94500983671,-2228.95309073623,2995.11302608866,18221.9896063623,4651.39444246582,3828.2206947803,9799.96940912512,48224.9439449299,-36891.128606597,395.540407247058,-4834.46644778884,-1823.98666527509,-63024.6414649538
"Odontanthias_hensleyi",-11977.3692927243,19181.0683683743,-23912.496553108,66826.7599347883,6626.15596263342,1834.75869996814,-4104.40488860434,5336.78805395322,14138.4491698987,6981.70321136742,2371.18208432183,8500.44860549022,45779.75591094,-36828.5528774933,255.644458661092,-4831.71504153338,-1827.33573101244,-19241.3765939725
"Odontanthias_katayamai",5340.71606170393,-425.691639656015,-23908.2435260061,68625.9269154221,7647.08255451182,2024.23740904484,-6559.84584566503,8353.94943783033,10111.0386740571,10032.6409771434,1824.77260541921,7175.35050022944,43368.1785486385,-36769.0321138375,166.69424483655,-4818.74406748356,-1823.75206511208,47371.4
"Odontanthias_randalli",-11985.7622877775,19160.2951335199,-23873.2475868606,66993.7583555267,6362.10515170805,1820.31748077135,-3616.95114008303,4879.67371054809,11135.1315905833,6376.00075457592,-1453.71295285236,7676.35777503623,43981.3959635262,-36775.5563647195,0.97976960910474,-4861.27052056705,-1851.02923762076,-59317.4111577579
"Odontanthias_rhodopeplus",-11979.064143508,19176.8245331811,-23904.6561006133,67104.2368009162,4765.79411435389,1500.71873242742,322.429144862641,-56.564493465082,20049.0269414309,1481.54379579187,1824.76260542856,10550.8709609199,49318.9609741724,-36914.336731037,313.961229954579,-4866.7962514923,-1843.18262282281,-154795.1
"Odontanthias_tapui",-11977.1495810676,19181.9493623304,-23912.9378898496,66915.8203465321,5885.84431624549,1698.80340321393,-2330.91127691405,3163.37844610346,16904.8337194657,4777.55098051319,2553.31191062918,9437.24558230282,47436.2350560901,-36869.6195684604,306.839209011872,-4843.01710473671,-1831.40981659314,-71028.9
"Odontanthias_unimaculatus",-29137.5819562127,37902.6398954833,-23902.7359247092,65553.7750834446,4195.52650126048,1399.56052126545,1673.89983259554,-1698.04243367657,21778.8733721114,-197.77014699162,1642.66017370218,11132.4805241539,50354.7760169861,-36938.5237603323,328.825242051939,-4877.06161422593,-1847.91321590289,-193913.248591446
"Odontanthias_wassi",-29134.0537258491,37912.2796901633,-23917.6810646428,65347.4157887993,5299.59380240665,1587.92521814994,-911.330445535084,1410.67921132503,19433.54567379,3014.17142201922,3099.70138955107,10253.0733781533,48950.411908317,-36907.2931445483,373.668230304142,-4848.78045616244,-1832.02159943264,-107180.084733729
"Odontaspis_ferox",-6941.99001316092,45573.1113312796,-54360.4501082754,77233.0820505915,-3702.1571548034,908.839265167331,-11093.2256727115,16553.3697138729,-99944.8481026027,14313.4020216551,-13109.92,-30059.9371148392,163852.902478367,-26201.3096960038,-538.397061094009,-2090.6609653958,-1098.76908561137,-171194.3
"Odontaspis_noronhai",10694.9882465777,45554.7224283767,-82323.7595402189,72049.6286250312,-1026.37770048369,1426.18261142189,-17617.3101317806,24654.8092737542,-112641.809201558,22419.5768556515,-16206.0819106103,-34298.7372892829,156250.070773576,-26004.6936942469,-900.756441828274,-2063.91388146338,-1097.47947273018,10072.3514085544
"Odonteleotris_canina",13539.2483666172,-13170.7805712661,11377.4875517215,15538.9525281456,-5689.6426979589,1783.58407921496,21745.2716169231,-15797.5032641682,21804.7715571732,-19133.7954403688,-10013.653473854,12619.3057932273,15436.6613296289,-37268.4228630936,-1635.12879399475,1391.89693420366,-6047.90018099781,-187575.4
"Odonteleotris_polylepis",14281.754946537,-13912.8616633676,11405.0272810619,16150.9923584266,-7947.24918879263,1393.45869680901,27051.4044179306,-22198.9942802881,27247.5222325141,-25726.9901584225,-12381.473473854,14609.5198770939,18695.7297327945,-37343.1921711068,-1683.66437182873,1338.07335295414,-6076.96561912892,-362062.092868389
"Odontognathus_compressus",67976.7230376532,75121.3577472163,-135976.54073694,-42900.1303224021,-5716.43457491029,998.361360567747,19913.40298158,-13813.7551699056,25414.385889133,-19158.2404648962,2006.9180893897,12061.62325545,6215.16555655324,-34003.0432613801,1200.25654998374,-6237.17050765145,3020.84272219459,-276786.460867526
"Odontognathus_panamensis",50800.6051760067,93800.1405860672,-135904.997488589,-44397.5873306699,-4925.76465013478,1204.12324775644,17759.9193161491,-10925.6799219457,15498.2611704932,-16482.5724408462,-4914.01965260517,9017.98127567496,277.474137010542,-33840.4035928156,671.674100338303,-6268.70699873409,2986.82648395221,-256402.58116924
"Odontomacrurus_murrayi",14331.0167903906,30208.7524028732,-78086.0932709247,45701.024879925,4802.55556769874,4155.49253080213,-14346.0944966965,15284.1797637898,-12758.3354123153,15590.3778733626,-18391.6398262978,-3998.17811125536,-16495.0959979322,7268.45243979823,2130.69211623231,1171.49825961091,-733.762926004708,92030.8514085544
"Odontopyxis_trispinosa",69406.0003574511,-71165.2927397648,22162.5357691859,23422.2106537226,-5719.90362245196,1992.78900972216,5536.130501537,1458.1945850435,38390.9590567697,-2291.83538170935,14938.65,13848.2266277007,67234.4985720594,-9086.56944542224,7200.1047874437,10699.6208230428,-7293.38621557456,207646.5
"Odontoscion_dentex",-4734.24818034921,13625.1814752418,-19992.718611441,2283.52509578604,3115.25055564976,3912.82988400277,9791.76833937136,-7292.93176963685,-8849.6179713383,-9024.32511958458,3.49017370217949,2984.57284502744,-25992.0260942113,-33282.7019113004,1780.21309791814,-3696.42707346399,-1661.26169949186,-274051.805918563
"Odontoscion_eurymesops",-21914.4231601057,32292.6969505894,-19892.670070476,780.710242362963,4850.04359135653,4322.57258502883,5244.66194284153,-1345.81139446066,-25785.2217041645,-3374.70212536678,-10560.0498262978,-2266.35991590607,-36132.9229829022,-33008.3926754155,947.035212373765,-3735.92885139329,-1709.69718043031,-206662.348591446
"Odontoscion_xanthops",12391.5448819567,13619.8436653717,-53558.737311725,-3413.22234914643,3722.78264019778,4033.2814772742,8297.7804331332,-5425.76751878902,-11953.987795193,-7168.08916517717,-724.887915573078,1892.0955701006,-27850.8990132593,-33232.3499407683,1690.53334903585,-3688.88465505921,-1660.48320529998,-225827.7
"Odontostomias_masticopogon",66481.3550769066,74539.3107838276,-130375.250443717,-34793.9603651484,-2655.23177583542,3274.21573022945,7795.23382029084,-362.409713846823,24867.9807172184,-2556.26612992214,-14202.6951365471,9115.96080480235,-1493.10261164779,-19992.7049512906,-5550.16376584433,2553.71904038625,2058.62532866177,156080.504683625
"Odontostomias_micropogon",83626.7387727398,55778.959753801,-130329.40555234,-31591.9489868883,-1905.68730681256,3438.33466675761,5885.63667114628,2086.47242030301,18775.4776395241,-183.715996582825,-18391.6398262978,7309.69385194833,-5141.2431359105,-16344.3442761147,-1588.74004607941,3429.76847300954,985.736913141948,185786.3
"Odontostomops_normalops",62910.0673150979,29527.1284649347,-106260.000367154,-15057.2773651685,50.1016978821488,1971.89600335816,8891.86861143867,-5320.53995247095,38462.494462221,-6318.60722010205,-5459.88000000001,13538.3282611448,33868.4368809244,-28579.3277256597,-10275.5041930296,-2024.62505946527,1686.58638247135,138434.1
"Odonus_niger",-24253.686404569,28911.5653045304,-7142.46601686553,65434.5932296197,3080.0573867074,2861.14519229605,7188.54706809988,-3095.62678561536,-7599.14250570109,-11836.7205381402,4921.00017370218,5222.58786107174,-20282.0350450808,-22877.4100489805,21708.3266671709,-9380.2344468707,-1141.57170580864,-279515.705918563
"Oedalechilus_labeo",29421.3403430737,-19939.7728588244,-28197.7797736379,186264.038176705,1589.43830175052,5452.14812134713,1837.20106293558,5465.14927564917,19124.3359216173,1869.97199153269,17487.9806947708,11458.9605302974,-25553.9649781841,-35492.9533622919,10134.9862625758,-2113.88342762598,-2833.64701504829,-114728.9
"Ogcocephalus_corniger",28122.8002671362,-27780.209228879,2159.93021191811,54844.3746629623,-1797.32251460626,5955.06005717971,5498.12189148006,-3938.47191219127,31833.0254542277,-5433.99533569002,2553.37756824483,16937.4897000852,20623.7278092005,-24726.1883515502,10362.09822757,7151.50952095368,-19098.5868823654,-151152.7
"Ogcocephalus_cubifrons",-6702.25103535115,10021.782706529,2190.1058060268,51650.0618912083,-2990.08149374867,5764.03476606093,8237.31132612571,-7179.79637303489,33032.7980148498,-8837.50725339404,-178.639826297817,17451.069096857,21342.1402730248,-24735.7662616367,10228.0944324185,7114.66085678009,-19121.8964710325,-245864
"Ogcocephalus_darwini",-6704.59544190813,10016.633518695,2200.44762916572,51597.7621427776,-2367.76124364581,5887.05395315441,6708.10378988141,-5269.8854899154,29748.2862551899,-6937.62132275401,-1271.54,16385.7920875631,19375.4024632348,-24684.8608753952,10119.0431420659,7118.06458670811,-19123.8840564664,-207619.6
"Ogcocephalus_declivirostris",-6784.995494505,3980.77792707875,13349.6866873333,57109.1591190168,-2821.05359640162,5792.17046917821,7844.3387209536,-6710.09999402617,32768.8822622501,-8349.31056459249,731.923647642014,17375.5457315136,21184.1106756434,-19907.9111278068,10476.5083647747,5776.24385297948,-19537.0410013949,-242820.217536859
"Ogcocephalus_nasutus",-25810.708248129,-68337.0749728774,106285.147563561,98049.9172585163,-1242.91906331085,3238.02123834594,5255.07838272974,-10388.1094275753,51386.3021512006,-8175.20003089134,1278.51808927545,20449.0752842753,40668.9174800114,-2915.82188924136,11674.5522523064,10595.8221874115,-21559.4945212092,-344221.1
"Ogcocephalus_notatus",-10767.8635110132,14440.9879966385,-20616.7932465338,-22904.2619555079,-2827.58866534341,3679.92462409399,1344.32040003653,-7273.25792870637,-5670.31610672604,-3378.19065051532,-3093.0170471669,420.5654326054,-22485.8758271529,5345.76863866094,7242.38858072437,10059.8629904403,-14583.4730237731,-103793.7
"Ogcocephalus_pantostictus",-10772.9596969458,14428.1399163723,-20593.3303194801,-22994.2535548101,-1569.1086604322,3929.83346090099,-1752.22117240154,-3401.35228996385,-12476.8157237683,469.284222847406,-5460.72913146011,-1781.64100162298,-26561.5485462737,5451.38003396273,7010.90509880678,10065.6018691886,-14588.418131424,-27296.7
"Ogcocephalus_parvus",-28425.6868366403,33538.472697893,-20632.864587191,-25109.6395299973,-2295.53401414931,3761.0267297797,139.837787080912,-5865.61571400761,-5696.00323277645,-1881.66641763425,-1453.83861041061,308.706958744503,-22501.2570205643,6968.45428526493,9570.07707932307,11181.052650701,-15604.2129663988,-51797.5892022669
"Ogcocephalus_porrectus",-10768.8293976544,14438.7310273213,-20612.7671562698,-23284.9429044634,90.321639581077,4217.74078681152,-5658.21889975436,1315.79863722269,-16567.1587187862,5322.23906398433,-3821.57635235799,-3267.53157061877,-29010.8128159191,5507.89693962201,7039.66223691578,10104.4915093191,-14567.6792451078,100009.741931177
"Ogcocephalus_pumilus",-10763.2046585038,14452.9458227146,-20638.7454105476,-23067.4800120471,-2170.10068400302,3782.06600333245,-152.333471783561,-5515.75953848174,-5902.75814954453,-1518.64421423135,-1089.61895775793,234.681608120738,-22625.0597389002,5344.63502974767,7348.76045155254,10084.1813123959,-14567.4879278164,-45822.1442955143
"Ogcocephalus_radiatus",-10763.8155296973,14450.1975477197,-20633.0753415368,-23085.1727283265,-4423.36606052056,3372.09193845031,5232.06118829988,-12098.3946423646,1876.81466496139,-8208.91515931724,-1453.61861038199,2909.0617383379,-17966.7249946649,3207.96896639346,6868.18876506804,10352.9481971474,-14773.1194949216,-205791.8
"Ogcocephalus_rostellum",-26478.6500995989,-5954.16938639796,39808.8834926287,14056.8059869881,-1551.85903998965,-643.605121926514,5256.22633846573,-7911.03165454365,24861.6971839638,-6524.35500492573,1460.49861049643,9147.22585680211,14897.4679307494,3551.30192132491,11326.5900779353,9476.578087112,-10152.2868423327,-191223.5
"Ogcocephalus_vespertilio",31615.1877935709,-32313.512530051,5906.54148693727,-3807.29471877684,423.291913696904,3011.4494261975,5128.06758548223,-3414.29126980355,11885.1990682614,-5533.61995610425,1460.54,6348.27802925966,9218.22037126407,10941.7057126924,7393.25324363735,13747.2928710256,-17136.3317947709,9134.5
"Ogilbia_boehlkei",-34935.4766738271,36623.4754013377,-10983.5961866197,32195.3839075674,2625.17990194105,-1930.91476693436,-6979.62231682659,73.9385148128854,-27821.5116976374,4066.20703873311,-20032.1082630158,-9841.47110584382,-29941.8436370209,5887.23970222896,6511.15354496155,-4094.35652989573,7032.70385716141,-236754.5
"Ogilbia_boydwalkeri",-17500.8938120885,17592.5600351968,-11070.3380198012,32817.471832469,3406.10488048242,-1833.62777123005,-8654.36260973406,1936.21700337564,-24899.3465005533,6147.11517335124,-12564.3910422325,-9243.93670429593,-28192.0779745949,8532.01398508948,3728.67722143545,-3821.50852068116,4557.72188224051,-154581.044764525
"Ogilbia_cayorum",-34922.4159947977,36655.0894813471,-11046.7511197461,31053.5271566496,3456.31671024471,-1804.21199412126,-8860.88369845183,2272.49412151928,-27396.7364571358,6403.763375679,-14750.0789577961,-10004.3461831628,-29687.4917252063,8574.7712880321,3570.386507912,-3834.29290174955,4545.84501144054,-160203.723630509
"Ogilbia_cocoensis",-223.931425288943,-1279.24168654055,-11107.5919211454,34377.639939268,3198.9415500656,-1902.73904791668,-8025.23976938753,1037.37779164271,-20561.1062839524,5365.42463441699,-9103.82999992371,-7923.96415554718,-25594.3778465049,8459.35546065287,3984.24475616214,-3802.8915148633,4575.87727401431,-152662.264136059
"Ogilbia_davidsmithi",-17504.1996582498,17584.1042935622,-11053.3531285831,32790.2891579642,4019.80833705772,-1707.45733927964,-10182.8399676873,3864.63412862483,-28715.0795431477,8046.19759094487,-14203.5594789984,-10461.8978340654,-30476.906782391,8591.93606135915,3581.80056472727,-3821.89693443363,4552.52639064893,-119976.344764525
"Ogilbia_deroyi",-34912.0748182443,36680.0660706493,-11096.7497533871,30832.0389643609,3927.33008630701,-1758.37437977645,-9816.38233924571,3275.85296760993,-24365.3143200532,7590.85135242102,-10196.5889577865,-9209.22453919883,-27872.3059828693,8519.69507709007,3865.42743444029,-3796.4663996798,4575.09930827832,-101348.796465324
"Ogilbia_jeffwilliamsi",-17652.9937924578,17764.6447125638,-11044.7085346868,32715.5552708437,3429.7001377751,-1808.46129286465,-8799.79290764705,2200.25719029564,-27422.2306297661,6327.86669322572,-14932.2087841033,-9983.4270044854,-29702.757378077,8574.69304287467,3561.00250969731,-3836.53875818704,4544.38383601135,-165668.994744244
"Ogilbia_jewettae",-17507.0167849529,17577.7072931304,-11040.4806034291,32935.3823521946,3233.48787803499,-1841.0950983666,-8344.00583131525,1655.72575257983,-27100.7741457123,5761.55451201467,-15296.468436718,-9851.84453114852,-29510.2719769555,8570.68947516069,3545.94356428696,-3842.34739668099,4540.91817027711,-182059.323630509
"Ogilbia_mccoskeri",-34920.5398036725,36659.442736311,-11055.7926406597,31106.7431214624,2847.69059747303,-1922.99575848047,-7372.18467151949,419.298302603564,-24345.2580417335,4554.01721114995,-13839.3598263264,-9009.0102870075,-27860.2942205472,8527.75256968713,3665.91508676075,-3838.63236075871,4546.87768065284,-198504.5
"Ogilbia_nigromarginata",-255.177398106516,-1354.70667956605,-10949.8849426585,34650.3226573696,4887.25936560484,-1465.80888509982,-12613.4969723256,7182.51017387586,-41563.8363938403,11066.4253461605,-23857.0289578438,-14324.0276385716,-38170.6237607455,8802.41444593074,2861.3455015167,-3871.06595539769,4503.05364562187,-114381.607506118
"Ogilbia_nudiceps",-34872.0510264783,36775.8822541524,-11290.1532339999,30439.2623957686,1800.62088677026,-2303.06240114119,-4061.1026758896,-4411.83706605687,1464.77007906564,439.643830648131,3463.97104215624,-1336.59434289722,-4574.32282282561,8120.4419325024,4985.31396055233,-3757.54783104435,4632.69475153516,-152973.3
"Ogilbia_robertsoni",-30607.3285345403,25637.4161249162,21511.7938217015,39734.5369557848,364.492578015187,-2132.38095057757,5885.02686089173,-8325.28437614166,16391.1576154291,-7707.15807969128,-1089.53895783423,11546.8306086769,17147.320995444,10767.1912106281,-4463.57051137742,-10157.9057110833,-5760.34178302336,-67363.5
"Ogilbia_sabaji",-48021.8021573888,44717.3361003012,21500.5444265446,44421.4717470358,89.6083238381081,-2230.86441735036,6748.74470330975,-9581.41591948685,22251.0677858013,-8780.38677272184,185.369826316712,13543.0146844181,20656.182063099,4414.97127032461,-2935.38841811157,-10614.5800058927,-6690.67244108521,-65488.677635993
"Ogilbia_sedorae",-48023.089329947,44714.0080863987,21506.8039610135,44474.0502837054,-149.002789263632,-2269.52098048481,7298.66722850405,-10234.0523956675,22520.7215528646,-9463.64714369871,-361.01965260517,13664.2492350066,20817.6484731746,4412.24560647223,-2961.32140015095,-10622.2130590457,-6695.43571782864,-85522.9776359931
"Ogilbia_suarezae",-63242.4142122239,-26232.7240551421,121525.681509817,36005.7655370311,-7848.22320565115,-2532.49425221735,14888.6883787816,-18323.8483039351,28493.7083538339,-20109.8641366695,5649.64895772932,10731.7606356967,26774.2392552329,-1050.19094791461,5974.01468960532,495.408755772236,-4229.73156634547,-466251
"Ogilbia_tyleri",-67401.8250367991,-8513.00080793392,116941.801429139,-62841.7011515148,-10602.4107583695,-1697.17347347436,49493.3918474535,-52313.5351773554,51775.5091452502,-54766.9170218814,3099.6113896369,13124.2822299264,40600.6480847455,3551.70193073766,-533.732326571516,9078.71597138953,-1666.06415462219,-380645
"Ogilbia_ventralis",-67401.1105338663,-8512.73855007159,116945.409674615,-62892.9854034921,-10218.7920129387,-1627.25275199973,48576.0746412383,-51191.7163504201,50441.584002613,-53627.2596246307,3099.70138955107,12668.1535471536,39801.9027195702,3571.32615775743,-553.631347531664,9085.17945394678,-1663.46663193242,-353326.5
"Ogilbichthys_ferocis",-86879.2668318868,12432.3106159121,113726.364738164,-65150.965385153,-12190.7716691817,-2013.62028331407,53405.9219862146,-57209.9444068024,60557.5530161972,-59628.3489797445,6378.02260541921,15924.4751771904,45859.257691904,3416.20459736704,-224.254229735404,9074.27328477945,-1657.82116606598,-471714.6
"Ogilbichthys_haitiensis",-86534.3276682713,13192.7650103721,112636.995880181,-75614.9773810396,-11712.9747869853,-2491.04962809225,55406.85855612,-61092.3609848811,62246.1814512546,-61204.2667087501,9474.34104215624,16212.7782491199,46870.3935206159,3448.17201286355,-133.888329116299,9209.30259849275,-1591.73328778012,-355415.25867373
"Ogilbichthys_kakuki",-81007.5392199521,82183.0746491319,3764.30929365577,-76342.5336049569,-8231.19101398602,-2133.23251963443,12328.6319085284,-14217.4471121505,8574.58454247006,-17379.6331860955,2188.96052107812,-1894.63691019753,-70454.8117897324,18027.877298665,-6853.02999480933,8201.68596361944,-3925.87535711928,-243278.362762849
"Ogilbichthys_longimanus",-94223.4600852234,88117.1955217567,13214.0402144307,-33271.3896648217,-6327.61018111307,-1243.72945547938,14756.0699503551,-19610.2220229027,-1477.1366015756,-19570.3688251777,-1453.81913153641,-1171.37464115424,-64938.5031766554,5682.48570535145,934.913338631714,-3664.38295874583,7197.95334100832,-517250.1
"Ogilbichthys_microphthalmus",-94200.1492257284,88173.9647573296,13120.1795358973,-33596.8198076859,-7138.55655558068,-1467.84698298331,17020.7296704332,-22695.0385893219,10320.0455851086,-22384.2535654049,-543.251389541713,2384.7068998714,-43632.4161493482,5529.31280731814,1133.32714200247,-3698.64508693732,7186.86989363029,-526356.7
"Ogilbichthys_puertoricoensis",-8067.28144113796,-20954.2097540303,41838.6948484664,47367.6960139821,-1924.06519125275,-1328.16263114306,8563.15832498316,-14918.6765169857,53969.6116264849,-11886.3241353096,12024.3872208595,17737.6598385358,53058.6218683552,10518.0883785738,7050.09634767356,2592.23611401269,-2520.63832376222,-204909.562704
